id,name,party_before,party_after,rollcall_id,rollcall_date,coalition_start_date,coalition_before,coalition_after,legislature,legislature_year
160509,Jorginho Mello,PSDB,PL>PR,1706,2012-11-13 17:36:00,2012-03-02,False,True,54,2
160517,Paulo Foletto,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160528,Danilo Cabral,PSB,PSB,1918,2014-04-22 18:23:00,2013-10-03,True,False,54,4
160531,Jhonatan de Jesus,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
160533,Liliam Sá,PL>PR,PSD,1747,2011-11-08 00:37:00,2011-01-01,True,False,54,1
160533,Liliam Sá,PSD,PL>PR,1871,2013-08-13 21:05:00,2012-03-02,False,True,54,3
160533,Liliam Sá,PL>PR,PROS,370,2013-10-09 19:39:00,2013-10-03,True,False,54,3
160540,Otoniel Lima,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
160547,Luiz Argôlo,PDS>PP,SD,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160550,Luiz Pitiman,PMDB,PSDB,1301,2013-10-01 18:08:00,2012-03-02,True,False,54,3
160576,César Halum,PSD,PMR>PRB,1990,2013-10-16 19:17:00,2013-10-03,False,True,54,3
160579,Alexandre Roso,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160580,Cida Borghetti,PDS>PP,PROS,1990,2013-10-16 19:17:00,2013-10-03,True,False,54,3
160588,Diego Andrade,PL>PR,PSD,2054,2011-10-26 21:16:00,2011-01-01,True,False,54,1
160591,Vinicius Gurgel,PRTB,PL>PR,39,2011-10-05 19:04:00,2011-01-01,False,True,54,1
160597,Romário,PSB,PSB,366,2013-10-08 21:18:00,2013-10-03,True,False,54,3
160600,Arthur Oliveira Maia,PMDB,SD,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160607,Jose Stédile,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160608,Teresa Jucá,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
160612,Sergio Zveiter,PDT,PSD,2054,2011-10-26 21:16:00,2011-01-01,True,False,54,1
160617,Thiago Peixoto,PMDB,PSD,1758,2011-11-22 15:59:00,2011-01-01,True,False,54,1
160618,Edson Pimenta,PCdoB,PSD,2054,2011-10-26 21:16:00,2011-01-01,True,False,54,1
160626,Almeida Lima,PMDB,PCB>PPS,1743,2011-11-08 18:50:00,2011-01-01,True,False,54,1
160626,Almeida Lima,PCB>PPS,PMDB,992,2013-10-01 19:02:00,2012-03-02,False,True,54,3
160632,Zé Silva,PDT,SD,210,2014-04-07 20:54:00,2013-10-03,True,False,54,4
160636,Wilson Filho,PMDB,PTB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160636,Wilson Filho,PTB,PMDB,364,2013-10-08 17:57:00,2013-10-03,False,True,54,3
160637,Ronaldo Fonseca,PL>PR,PROS,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160642,Pastor Eurico,PSB,PSB,364,2013-10-08 17:57:00,2013-10-03,True,False,54,3
160643,Dr. Jorge Silva,PDT,PROS,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160656,Raul Lima,PDS>PP,PSD,1744,2011-11-08 20:24:00,2011-01-01,True,False,54,1
160656,Raul Lima,PSD,PDS>PP,365,2013-10-08 19:52:00,2013-10-03,False,True,54,3
160659,Keiko Ota,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160663,Leopoldo Meyer,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
160667,Guilherme Mussi,PSD,PDS>PP,2122,2013-08-07 19:24:00,2012-03-02,False,True,54,3
160669,Genecias Noronha,PMDB,SD,364,2013-10-08 17:57:00,2013-10-03,True,False,54,3
161903,Roberto Dorner,PDS>PP,PSD,2054,2011-10-26 21:16:00,2011-01-01,True,False,54,1
161907,Acelino Popó,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
162332,Luiz Nishimori,PSDB,PL>PR,1993,2013-10-22 18:46:00,2013-10-03,False,True,54,3
163322,Vilalba,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
166402,Magda Mofatto,PTB,PL>PR,1301,2013-10-01 18:08:00,2012-03-02,False,True,54,3
167614,Severino Ninho,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
